id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,season,"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
622569,"Reyes, Pablo",10,1.0,9,69.374854,0.1,0.2222222222222222,0.2,0.0,0.0,7.330472,0,-1.5478535697017706,1,0.1,6,0.6,2021,"Reyes, Pablo",622569,2021,87,17.2,10.3,0.303,0.277,0.29,28.6,3.2,36.5,97.4655275,93.027650476,17.8,41.0
669257,"Smith, Will",35,0.8974358974358975,25,69.335643714,0.0571428571428571,0.4,0.2857142857142857,0.08,0.0571428571428571,7.079118,3,3.040161588483019,10,0.2857142857142857,14,0.4,2021,"Smith, Will",669257,2021,501,20.2,11.6,0.364,0.362,0.4,38.0,10.8,43.8,99.821996975,94.229229784,21.2,41.9
605361,"Martini, Nick",26,0.8666666666666667,20,69.27385,0.0384615384615384,0.3,0.2307692307692307,0.15,0.1153846153846153,6.394318462,1,-0.2609275763331565,6,0.2307692307692307,9,0.3461538461538461,2021,"Martini, Nick",605361,2021,45,22.2,13.3,0.287,0.326,0.376,44.8,6.9,41.4,99.179438667,93.94019069,17.6,47.2
609280,"Andujar, Miguel",34,0.9444444444444444,27,69.131133235,0.0,0.3703703703703703,0.2941176470588235,0.2222222222222222,0.1764705882352941,7.456245882,1,-1.3285503724722216,7,0.2058823529411764,13,0.3823529411764705,2021,"Andujar, Miguel",609280,2021,162,17.3,4.3,0.288,0.305,0.35,31.5,5.5,37.0,99.424963438,93.763376693,19.4,55.2
518692,"Freeman, Freddie",21,0.9545454545454546,15,68.980717619,0.0952380952380952,0.7333333333333333,0.5238095238095238,0.2666666666666666,0.1904761904761904,7.054843333,0,2.6718838016139634,6,0.2857142857142857,11,0.5238095238095238,2021,"Freeman, Freddie",518692,2021,695,15.4,12.2,0.379,0.416,0.463,37.2,11.5,46.1,101.764448826,95.351215951,21.0,51.2
570482,"Urshela, Gio",30,0.9090909090909092,21,68.912430333,0.0333333333333333,0.3809523809523809,0.2666666666666666,0.1428571428571428,0.1,7.044827,0,-2.54578821408868,9,0.3,12,0.4,2021,"Urshela, Gio",570482,2021,442,24.7,4.5,0.309,0.304,0.384,36.2,8.0,42.0,99.811173013,94.060609231,25.0,54.0
621493,"Ward, Taylor",38,0.926829268292683,33,68.878535,0.0526315789473684,0.3939393939393939,0.3421052631578947,0.1818181818181818,0.1578947368421052,7.077316316,0,-0.1818239252227086,5,0.131578947368421,18,0.4736842105263157,2021,"Ward, Taylor",621493,2021,237,23.2,8.4,0.333,0.344,0.407,39.1,10.3,39.7,100.613691486,94.599493581,25.1,47.0
543760,"Semien, Marcus",47,0.8703703703703703,35,68.603867021,0.0851063829787234,0.2857142857142857,0.2127659574468085,0.0285714285714285,0.0212765957446808,7.819185532,2,-4.779865782759834,12,0.2553191489361702,16,0.3404255319148936,2021,"Semien, Marcus",543760,2021,724,20.2,9.1,0.368,0.336,0.385,35.2,9.8,41.3,99.347364664,93.999108178,21.5,45.1
607732,"Stallings, Jacob",6,0.8571428571428571,5,68.56328,0.0,0.6,0.5,0.0,0.0,7.135401667,1,-0.8952356571508173,1,0.1666666666666666,3,0.5,2021,"Stallings, Jacob",607732,2021,427,19.9,11.5,0.312,0.314,0.339,37.1,4.5,36.4,98.149676897,93.250874586,23.4,42.5
670764,"Walls, Taylor",31,0.9117647058823528,22,68.426942581,0.032258064516129,0.3636363636363636,0.2580645161290322,0.1363636363636363,0.0967741935483871,7.306311613,0,-1.9701649271119264,9,0.2903225806451613,10,0.3225806451612903,2021,"Walls, Taylor",670764,2021,176,27.8,13.1,0.279,0.28,0.322,38.5,2.9,33.7,97.582195686,93.117346139,26.2,40.9
641313,"Anderson, Tim",21,0.9130434782608696,15,68.413981905,0.0,0.2,0.1428571428571428,0.0,0.0,6.832712381,1,-2.085096030532531,6,0.2857142857142857,6,0.2857142857142857,2021,"Anderson, Tim",641313,2021,551,21.6,4.0,0.345,0.324,0.399,32.5,7.8,42.3,100.468994726,94.526930721,25.9,57.8
595777,"Profar, Jurickson",42,0.8936170212765957,37,68.195275952,0.0476190476190476,0.1891891891891892,0.1666666666666666,0.054054054054054,0.0476190476190476,7.018680714,1,-1.2897225533897805,5,0.119047619047619,11,0.2619047619047619,2021,"Profar, Jurickson",595777,2021,412,15.8,11.9,0.293,0.302,0.296,30.6,2.7,30.2,96.637331931,92.333732595,17.9,43.7
605141,"Betts, Mookie",33,0.868421052631579,28,68.035955758,0.0909090909090909,0.3571428571428571,0.303030303030303,0.0714285714285714,0.0606060606060606,7.195670606,1,1.8911960379652009,5,0.1515151515151515,16,0.4848484848484848,2021,"Betts, Mookie",605141,2021,550,15.6,12.4,0.365,0.357,0.369,34.0,7.8,41.0,99.139157135,94.102277154,16.8,40.4
650402,"Torres, Gleyber",16,0.9411764705882352,12,68.0001875,0.0625,0.5,0.375,0.1666666666666666,0.125,7.364759375,0,0.7516089025068956,4,0.25,7,0.4375,2021,"Torres, Gleyber",650402,2021,516,20.2,9.7,0.307,0.331,0.377,37.1,7.8,35.7,98.748265196,93.463817961,26.3,46.7
664034,"France, Ty",48,0.9056603773584906,40,67.965808958,0.0625,0.3,0.25,0.15,0.125,7.284299792,2,-1.7871986553157202,8,0.1666666666666666,18,0.375,2021,"France, Ty",664034,2021,650,16.3,7.1,0.353,0.346,0.37,35.9,6.8,38.9,99.630842766,93.91855583,19.1,50.3
621028,"Newman, Kevin",14,0.875,14,67.741015714,0.0714285714285714,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,6.254674286,1,-1.6976371863148958,0,0.0,7,0.5,2021,"Newman, Kevin",621028,2021,554,7.4,4.9,0.249,0.275,0.277,32.0,1.6,26.0,95.837500212,91.93298839,12.1,44.9
624415,"Biggio, Cavan",17,0.85,15,67.69958,0.0,0.6666666666666666,0.5882352941176471,0.0666666666666666,0.0588235294117647,6.892081176,1,-0.3446429455516118,2,0.1176470588235294,10,0.5882352941176471,2021,"Biggio, Cavan",624415,2021,294,26.5,12.6,0.298,0.285,0.328,32.8,5.6,31.6,97.655151477,93.044143543,25.7,41.5
628451,"Ibáñez, Andy",19,0.8636363636363636,17,67.647583158,0.0,0.2941176470588235,0.2631578947368421,0.0,0.0,7.033514211,1,-2.3742937611026527,2,0.1052631578947368,8,0.4210526315789473,2021,"Ibáñez, Andy",628451,2021,272,12.9,5.5,0.325,0.32,0.342,35.5,7.3,38.6,98.872548532,93.626062615,20.5,51.6
672695,"Perdomo, Geraldo",26,0.9285714285714286,24,67.531163462,0.0384615384615384,0.75,0.6923076923076923,0.125,0.1153846153846153,6.550953077,1,1.157482600071533,2,0.0769230769230769,19,0.7307692307692307,2021,"Perdomo, Geraldo",672695,2021,37,16.2,16.2,0.331,0.283,0.286,32.0,4.0,28.0,94.9109075,91.45545375,28.0,38.8
645277,"Albies, Ozzie",45,0.9,36,67.355593556,0.0222222222222222,0.4722222222222222,0.3777777777777777,0.0833333333333333,0.0666666666666666,7.127706889,3,-1.810052415755818,9,0.2,21,0.4666666666666667,2021,"Albies, Ozzie",645277,2021,686,18.7,6.9,0.336,0.329,0.378,37.0,9.3,37.2,98.68556664,93.56121501,24.9,56.8
645302,"Robles, Victor",55,0.9016393442622952,44,67.295966364,0.0,0.2954545454545454,0.2363636363636363,0.0681818181818181,0.0545454545454545,6.717413091,1,-1.675597434684637,11,0.2,22,0.4,2021,"Robles, Victor",645302,2021,369,23.0,8.9,0.274,0.288,0.311,31.9,2.6,27.2,96.924650463,92.463055,25.7,47.7
664983,"McCarthy, Jake",24,0.8888888888888888,18,67.171000417,0.0,0.3333333333333333,0.25,0.0,0.0,6.945651667,0,-3.7405762570550936,6,0.25,10,0.4166666666666667,2021,"McCarthy, Jake",664983,2021,70,32.9,11.4,0.315,0.255,0.295,18.9,2.7,13.5,92.606545556,90.862117143,41.3,44.7
624428,"Frazier, Adam",31,0.9393939393939394,26,66.936819677,0.0,0.5,0.4193548387096774,0.0384615384615384,0.032258064516129,7.001954194,0,-1.0173316186806964,5,0.1612903225806451,15,0.4838709677419355,2021,"Frazier, Adam",624428,2021,639,10.8,7.5,0.341,0.324,0.327,38.9,1.0,25.2,94.770636087,91.395336317,12.4,47.6
663538,"Hoerner, Nico",40,0.8888888888888888,37,66.900726,0.05,0.2702702702702703,0.25,0.027027027027027,0.025,7.07863275,3,-0.7941626003718579,3,0.075,18,0.45,2021,"Hoerner, Nico",663538,2021,170,14.7,10.0,0.33,0.32,0.333,31.2,1.6,34.4,98.079051129,93.101217984,18.8,48.2
660688,"Ruiz, Keibert",35,0.8974358974358975,33,66.350469429,0.0,0.4242424242424242,0.4,0.1515151515151515,0.1428571428571428,6.922334571,0,3.679008070655235,2,0.0571428571428571,19,0.5428571428571428,2021,"Ruiz, Keibert",660688,2021,96,9.4,6.3,0.325,0.307,0.302,30.4,2.5,30.4,95.56059325,91.882562785,12.6,51.8
643396,"Kiner-Falefa, Isiah",37,0.8809523809523809,32,66.263022162,0.0,0.40625,0.3513513513513513,0.125,0.1081081081081081,6.906826216,0,-0.9176426838395756,5,0.1351351351351351,16,0.4324324324324324,2021,"Kiner-Falefa, Isiah",643396,2021,677,13.3,4.1,0.293,0.292,0.312,31.6,1.8,28.8,96.328326447,92.167027033,14.5,46.5
571657,"Farmer, Kyle",24,0.9230769230769232,19,66.174897083,0.0,0.3684210526315789,0.2916666666666667,0.0526315789473684,0.0416666666666666,6.713715417,0,-0.7312811640150166,5,0.2083333333333333,10,0.4166666666666667,2021,"Farmer, Kyle",571657,2021,529,18.3,4.2,0.316,0.302,0.336,36.0,4.3,31.9,97.545416308,92.888295077,20.0,49.9
527038,"Flores, Wilmer",37,0.902439024390244,29,65.900111622,0.0,0.4482758620689655,0.3513513513513513,0.1379310344827586,0.1081081081081081,6.974011081,1,0.3123873787271092,8,0.2162162162162162,13,0.3513513513513513,2021,"Flores, Wilmer",527038,2021,436,12.8,9.4,0.337,0.312,0.313,32.7,6.0,35.4,97.933465595,93.130124,16.4,46.0
656716,"McKinstry, Zach",47,0.94,34,65.788125745,0.0,0.3823529411764705,0.2765957446808511,0.0294117647058823,0.0212765957446808,6.355967447,1,-1.5932061579599448,13,0.2765957446808511,16,0.3404255319148936,2021,"McKinstry, Zach",656716,2021,172,29.1,5.8,0.282,0.272,0.358,36.0,8.1,35.1,97.945296,93.116816972,26.0,46.1
500743,"Rojas, Miguel",32,0.9142857142857144,23,65.392257188,0.0,0.3043478260869565,0.21875,0.0434782608695652,0.03125,6.839461563,1,-2.77895144181723,9,0.28125,9,0.28125,2021,"Rojas, Miguel",500743,2021,539,13.7,6.9,0.311,0.292,0.303,32.4,2.8,32.9,96.919576095,92.460967976,19.3,45.7
676391,"Clement, Ernie",22,0.9565217391304348,16,64.824400455,0.0,0.5625,0.4090909090909091,0.0,0.0,7.221713182,0,-1.6854109348420143,6,0.2727272727272727,11,0.5,2021,"Clement, Ernie",676391,2021,133,14.3,5.3,0.275,0.289,0.307,33.3,3.8,24.8,95.9634912,91.9964383,16.4,48.4
457759,"Turner, Justin",25,0.8620689655172413,22,63.8467952,0.0,0.2727272727272727,0.24,0.0454545454545454,0.04,6.2196216,0,-2.1998134319503126,3,0.12,7,0.28,2021,"Turner, Justin",457759,2021,612,16.0,10.0,0.358,0.359,0.383,36.5,7.9,42.4,99.559758318,94.25153575,17.7,44.5
650333,"Arraez, Luis",43,0.8958333333333334,41,63.744069767,0.0,0.5121951219512195,0.4883720930232558,0.048780487804878,0.0465116279069767,6.106228372,0,-2.149984508797428,2,0.0465116279069767,22,0.5116279069767442,2021,"Arraez, Luis",650333,2021,479,10.0,9.0,0.321,0.337,0.339,41.5,2.3,30.6,96.178421451,92.305646935,10.8,43.5
665833,"Cruz, Oneil",39,0.8863636363636364,29,79.584492051,0.8205128205128204,0.3448275862068966,0.2564102564102564,0.2758620689655172,0.2051282051282051,7.658194615,2,0.5125391631978922,10,0.2564102564102564,17,0.4358974358974359,2022,"Cruz, Oneil",665833,2022,361,34.9,7.8,0.32,0.301,0.433,30.6,15.5,46.1,104.662067282,96.683239073,35.4,40.5
670242,"Wallner, Matt",42,0.9333333333333332,21,77.326981429,0.8095238095238095,0.2857142857142857,0.1428571428571428,0.0952380952380952,0.0476190476190476,7.368198333,1,-1.823386520023365,21,0.5,10,0.238095238095238,2022,"Wallner, Matt",670242,2022,65,38.5,9.2,0.311,0.245,0.338,21.9,9.4,53.1,102.52181,95.903495313,38.1,44.0
670541,"Alvarez, Yordan",50,0.925925925925926,38,76.9326292,0.7799999999999999,0.1578947368421052,0.12,0.0789473684210526,0.06,7.9093148,0,-3.0114540109885506,12,0.24,14,0.28,2022,"Alvarez, Yordan",670541,2022,561,18.9,13.9,0.427,0.46,0.544,40.7,21.0,59.8,105.676985081,98.195923324,23.5,42.7
660271,"Ohtani, Shohei",50,0.8928571428571429,39,76.6581688,0.66,0.4358974358974359,0.34,0.358974358974359,0.28,8.1661332,3,3.658071970071004,11,0.22,21,0.42,2022,"Ohtani, Shohei",660271,2022,666,24.2,10.8,0.37,0.383,0.481,35.0,16.8,49.8,103.823624272,96.520363788,28.1,49.3
666176,"Adell, Jo",14,0.8235294117647058,11,76.556478571,0.5714285714285714,0.3636363636363636,0.2857142857142857,0.2727272727272727,0.2142857142857142,7.776032143,1,-0.6293051811795334,3,0.2142857142857142,7,0.5,2022,"Adell, Jo",666176,2022,285,37.5,3.9,0.278,0.248,0.37,33.3,9.9,37.7,99.589186914,93.836446584,36.2,51.9
592450,"Judge, Aaron",28,0.9032258064516128,18,76.481192857,0.7142857142857143,0.6111111111111112,0.3928571428571428,0.5,0.3214285714285714,8.343971071,0,4.479744852500484,10,0.3571428571428571,12,0.4285714285714285,2022,"Judge, Aaron",592450,2022,696,25.1,15.9,0.458,0.463,0.611,39.0,26.5,61.8,107.110072714,99.053359221,29.8,42.7
683146,"Baty, Brett",28,0.9032258064516128,20,76.382413929,0.6428571428571428,0.4,0.2857142857142857,0.15,0.1071428571428571,7.777241429,0,-2.739738874929957,8,0.2857142857142857,9,0.3214285714285714,2022,"Baty, Brett",683146,2022,42,19.0,4.8,0.26,0.332,0.384,43.3,6.7,36.7,100.49892,94.923889,23.6,49.3
656941,"Schwarber, Kyle",27,0.8709677419354839,21,76.364338148,0.7407407407407407,0.4761904761904761,0.3703703703703703,0.4285714285714285,0.3333333333333333,7.659024444,1,3.121631571311124,6,0.2222222222222222,14,0.5185185185185185,2022,"Schwarber, Kyle",656941,2022,669,29.9,12.9,0.355,0.375,0.501,35.4,20.1,54.4,104.793857287,97.247555372,29.4,40.6
575929,"Contreras, Willson",49,0.9074074074074074,30,76.239445306,0.6326530612244898,0.2,0.1224489795918367,0.0666666666666666,0.0408163265306122,7.933593878,1,-5.255273072670836,19,0.3877551020408163,13,0.2653061224489796,2022,"Contreras, Willson",575929,2022,487,21.1,9.2,0.357,0.364,0.41,30.2,10.5,48.6,103.238284065,96.034015696,31.0,50.6
624413,"Alonso, Pete",48,0.979591836734694,39,76.168539792,0.6041666666666666,0.358974358974359,0.2916666666666667,0.2564102564102564,0.2083333333333333,7.154422708,0,-1.3066305063847337,9,0.1875,18,0.375,2022,"Alonso, Pete",624413,2022,685,18.7,9.8,0.366,0.353,0.403,34.5,12.3,44.8,102.849215397,95.616516548,24.2,49.9
673357,"Robert Jr., Luis",43,0.8958333333333334,29,76.161041628,0.6511627906976744,0.2413793103448276,0.1627906976744186,0.1724137931034483,0.1162790697674418,7.976796279,1,-2.504409911989557,14,0.3255813953488372,15,0.3488372093023256,2022,"Robert Jr., Luis",673357,2022,401,19.2,4.2,0.324,0.331,0.392,32.6,8.9,42.8,101.454212895,94.809771678,27.1,61.5
663624,"Mountcastle, Ryan",42,0.9333333333333332,28,76.136237381,0.5952380952380952,0.3928571428571428,0.2619047619047619,0.2142857142857142,0.1428571428571428,7.667194286,2,-1.372336488504467,14,0.3333333333333333,16,0.3809523809523809,2022,"Mountcastle, Ryan",663624,2022,609,25.3,7.1,0.316,0.362,0.463,39.5,15.0,46.3,101.941494208,95.335163391,29.8,56.2
672356,"Arias, Gabriel",37,0.8604651162790697,22,76.077946757,0.6216216216216216,0.3181818181818182,0.1891891891891892,0.2272727272727272,0.1351351351351351,7.778617297,1,0.2276636041820545,15,0.4054054054054054,12,0.3243243243243243,2022,"Arias, Gabriel",672356,2022,57,28.1,14.0,0.294,0.29,0.323,18.8,6.3,34.4,100.516843333,94.398779,36.1,42.0
547180,"Harper, Bryce",39,0.9069767441860463,31,75.845929487,0.6153846153846154,0.3225806451612903,0.2564102564102564,0.1612903225806451,0.1282051282051282,7.473069231,1,-1.3651843959492784,8,0.2051282051282051,18,0.4615384615384615,2022,"Harper, Bryce",547180,2022,426,20.4,10.8,0.369,0.38,0.451,37.2,12.8,47.9,102.954593636,96.099964685,28.3,56.2
663898,"Rodgers, Brendan",17,0.8947368421052632,13,75.691215294,0.5294117647058824,0.3846153846153846,0.2941176470588235,0.2307692307692307,0.1764705882352941,7.216197059,0,-1.7833185644791252,4,0.2352941176470588,9,0.5294117647058824,2022,"Rodgers, Brendan",663898,2022,581,17.4,7.9,0.321,0.326,0.361,31.3,7.2,45.9,101.127645047,94.882864603,22.7,49.4
663586,"Riley, Austin",50,0.8928571428571429,34,75.4447416,0.5800000000000001,0.2058823529411764,0.14,0.1470588235294117,0.1,7.667643,0,-2.250724010402693,16,0.32,15,0.3,2022,"Riley, Austin",663586,2022,693,24.2,8.2,0.377,0.378,0.468,37.7,15.7,50.8,104.398300222,96.785171533,27.6,51.5
682998,"Carroll, Corbin",35,0.8333333333333334,22,75.421798857,0.5428571428571428,0.4090909090909091,0.2571428571428571,0.2727272727272727,0.1714285714285714,7.335164286,3,0.3294659435185447,13,0.3714285714285714,11,0.3142857142857143,2022,"Carroll, Corbin",682998,2022,115,27.0,7.0,0.358,0.293,0.356,34.2,5.5,32.9,97.229943784,92.678458904,29.3,44.8
621439,"Buxton, Byron",34,0.918918918918919,19,75.390264412,0.4411764705882352,0.3684210526315789,0.2058823529411764,0.2105263157894736,0.1176470588235294,8.190388235,0,-1.060597983569558,15,0.4411764705882353,13,0.3823529411764705,2022,"Buxton, Byron",621439,2022,382,30.4,8.9,0.356,0.358,0.481,34.2,16.4,50.2,103.777473894,96.593327289,34.1,46.8
656305,"Chapman, Matt",35,0.8974358974358975,25,75.353684286,0.5428571428571428,0.2,0.1428571428571428,0.12,0.0857142857142857,7.246126,2,-0.6311279199603136,10,0.2857142857142857,13,0.3714285714285714,2022,"Chapman, Matt",656305,2022,621,27.4,11.0,0.331,0.341,0.425,34.0,12.9,51.2,102.906606237,96.223630699,28.7,41.7
656248,"Bouchard, Sean",6,0.75,2,75.238461667,0.6666666666666667,0.0,0.0,0.0,0.0,7.767556667,1,-0.913279237751217,4,0.6666666666666666,1,0.1666666666666666,2022,"Bouchard, Sean",656248,2022,97,25.8,21.6,0.417,0.36,0.395,44.0,2.0,40.0,100.2424568,94.5028188,27.8,37.8
669394,"Burger, Jake",40,0.8888888888888888,31,75.14356975,0.5750000000000001,0.2580645161290322,0.2,0.1935483870967742,0.15,7.477924,1,-2.902634467410756,9,0.225,16,0.4,2022,"Burger, Jake",669394,2022,183,30.6,5.5,0.327,0.318,0.438,33.3,14.9,43.0,102.65301125,95.597171532,35.4,53.8
606466,"Marte, Ketel",48,0.9056603773584906,34,75.099739375,0.5208333333333334,0.3823529411764705,0.2708333333333333,0.2647058823529412,0.1875,8.076365,0,-1.1998346351693734,14,0.2916666666666667,18,0.375,2022,"Marte, Ketel",606466,2022,558,18.1,9.9,0.317,0.315,0.341,31.6,6.1,41.9,101.202754619,94.845027056,20.7,46.1
641933,"O'Neill, Tyler",25,0.8928571428571429,20,74.9605812,0.6,0.4,0.32,0.25,0.2,7.5852608,1,2.3646012444558258,5,0.2,13,0.52,2022,"O'Neill, Tyler",641933,2022,383,26.9,9.9,0.307,0.328,0.406,36.6,11.3,43.3,101.028153782,94.805530169,30.9,46.3
682985,"Greene, Riley",45,0.8823529411764706,31,74.871172667,0.4666666666666667,0.2258064516129032,0.1555555555555555,0.064516129032258,0.0444444444444444,7.298883556,1,-0.2054371838709859,14,0.3111111111111111,13,0.2888888888888888,2022,"Greene, Riley",682985,2022,418,28.7,8.6,0.303,0.316,0.406,32.0,9.3,45.2,102.14516814,95.266459961,25.6,45.3
592626,"Pederson, Joc",36,0.9,29,74.719161667,0.4444444444444445,0.3103448275862069,0.25,0.1034482758620689,0.0833333333333333,7.667863333,0,-3.061641030972396,7,0.1944444444444444,13,0.3611111111111111,2022,"Pederson, Joc",592626,2022,433,23.1,9.7,0.373,0.367,0.443,34.2,15.1,52.1,103.347393857,96.58467276,24.5,46.1
641857,"McMahon, Ryan",37,0.9736842105263158,24,74.659831622,0.5135135135135135,0.2916666666666667,0.1891891891891892,0.125,0.081081081081081,7.489556486,0,-3.1184502682674005,13,0.3513513513513513,9,0.2432432432432432,2022,"McMahon, Ryan",641857,2022,597,26.5,10.1,0.326,0.33,0.407,36.4,10.4,46.5,102.094383676,95.689199432,28.2,45.2
665489,"Guerrero Jr., Vladimir",46,0.9019607843137256,32,74.657136957,0.5434782608695653,0.34375,0.2391304347826087,0.28125,0.1956521739130435,7.422771522,1,-1.9255798493961,14,0.3043478260869565,16,0.3478260869565217,2022,"Guerrero Jr., Vladimir",665489,2022,706,16.4,8.2,0.351,0.351,0.391,27.9,11.2,50.4,105.507038582,97.328619789,24.4,49.7
677594,"Rodríguez, Julio",48,0.96,23,74.590296667,0.3958333333333333,0.391304347826087,0.1875,0.217391304347826,0.1041666666666666,7.71897125,1,-1.59267426248619,25,0.5208333333333334,13,0.2708333333333333,2022,"Rodríguez, Julio",677594,2022,560,25.9,7.1,0.366,0.337,0.428,32.7,13.1,50.7,103.718795769,96.379006446,30.4,50.2
663728,"Raleigh, Cal",47,0.903846153846154,31,74.511884043,0.5319148936170213,0.2903225806451613,0.1914893617021276,0.1935483870967742,0.1276595744680851,7.762410851,1,-3.573615092294334,16,0.3404255319148936,16,0.3404255319148936,2022,"Raleigh, Cal",663728,2022,415,29.4,9.2,0.33,0.324,0.422,36.0,15.4,43.5,101.200073622,95.046335375,32.1,52.6
621566,"Olson, Matt",42,0.9130434782608696,34,74.502618571,0.5238095238095238,0.2941176470588235,0.238095238095238,0.1764705882352941,0.1428571428571428,7.441411429,1,-2.7319255114218164,8,0.1904761904761904,14,0.3333333333333333,2022,"Olson, Matt",621566,2022,699,24.3,10.7,0.344,0.347,0.422,33.8,13.6,50.9,103.665099911,96.545680491,28.9,49.5
592669,"Renfroe, Hunter",26,0.8666666666666667,20,74.494582308,0.4230769230769231,0.35,0.2692307692307692,0.1,0.0769230769230769,7.624633077,1,-2.032527878047249,6,0.2307692307692307,12,0.4615384615384615,2022,"Renfroe, Hunter",592669,2022,522,23.2,7.5,0.347,0.323,0.39,32.7,10.9,43.6,101.645981292,95.173188394,27.0,47.8
592518,"Machado, Manny",41,0.9318181818181818,30,74.480695122,0.4390243902439024,0.5,0.3658536585365853,0.3,0.2195121951219512,7.900252195,1,0.3560316199881861,11,0.2682926829268293,19,0.4634146341463415,2022,"Machado, Manny",592518,2022,644,20.7,9.8,0.382,0.338,0.396,36.7,9.8,49.0,102.622706786,95.790495526,24.9,50.8
663457,"Nootbaar, Lars",44,0.8979591836734694,37,74.423458636,0.5227272727272727,0.3783783783783784,0.3181818181818182,0.2162162162162162,0.1818181818181818,6.992168864,0,2.4842212154403733,7,0.1590909090909091,19,0.4318181818181818,2022,"Nootbaar, Lars",663457,2022,347,20.5,14.7,0.342,0.346,0.377,30.4,12.1,46.0,101.790400273,95.340542192,23.9,39.2
669065,"Stowers, Kyle",48,0.8888888888888888,31,74.275961042,0.4791666666666666,0.2580645161290322,0.1666666666666666,0.2258064516129032,0.1458333333333333,6.595533958,3,-1.6232670450639692,17,0.3541666666666667,12,0.25,2022,"Stowers, Kyle",669065,2022,98,29.6,5.1,0.316,0.337,0.454,38.7,11.3,50.0,102.094287742,95.636152581,32.8,55.4
672724,"Peraza, Oswald",2,1.0,2,74.211295,0.5,1.0,1.0,1.0,1.0,7.82375,0,1.1962836351800252,0,0.0,2,1.0,2022,"Peraza, Oswald",672724,2022,57,15.8,10.5,0.371,0.343,0.349,25.0,5.0,30.0,95.3083725,92.10581375,17.7,49.4
666624,"Morel, Christopher",19,0.8260869565217391,10,74.181462105,0.5263157894736842,0.3,0.1578947368421052,0.0,0.0,8.139032632,2,-0.1647668096706545,9,0.4736842105263157,5,0.2631578947368421,2022,"Morel, Christopher",666624,2022,425,32.2,8.9,0.322,0.321,0.442,30.0,13.4,40.3,101.819951356,95.086096314,38.5,50.1
572233,"Walker, Christian",40,0.8888888888888888,25,74.0615775,0.3,0.4,0.25,0.2,0.125,7.6679295,1,-3.1639059621713765,15,0.375,13,0.325,2022,"Walker, Christian",572233,2022,667,19.6,10.3,0.346,0.359,0.407,33.3,11.5,44.0,101.466371179,95.00141326,24.6,44.7
663698,"Bart, Joey",34,0.918918918918919,21,74.026695588,0.4411764705882353,0.3333333333333333,0.2058823529411764,0.0952380952380952,0.0588235294117647,7.272970882,0,-2.69726481544142,13,0.3823529411764705,12,0.3529411764705882,2022,"Bart, Joey",663698,2022,291,38.5,8.9,0.294,0.296,0.439,32.2,10.1,43.0,101.289725342,94.721199726,38.0,47.2
682928,"Abrams, CJ",43,0.8958333333333334,32,73.990087442,0.3488372093023255,0.28125,0.2093023255813953,0.1875,0.1395348837209302,7.741738837,1,1.335490807629345,11,0.2558139534883721,16,0.3720930232558139,2022,"Abrams, CJ",682928,2022,302,16.6,1.7,0.267,0.266,0.297,28.6,2.1,30.7,97.184953739,92.612726201,22.6,57.0
669261,"Suwinski, Jack",34,0.8947368421052632,22,73.950443529,0.4411764705882353,0.2727272727272727,0.1764705882352941,0.1363636363636363,0.088235294117647,7.379887647,1,-2.115854194569895,12,0.3529411764705882,10,0.2941176470588235,2022,"Suwinski, Jack",669261,2022,372,30.6,11.0,0.311,0.307,0.392,26.3,12.2,40.4,100.221227453,94.334188302,30.6,43.2
671213,"Casas, Triston",47,0.9215686274509804,28,73.878331915,0.4042553191489362,0.1071428571428571,0.0638297872340425,0.0714285714285714,0.0425531914893617,8.075745106,1,-3.5001799137475387,19,0.4042553191489361,11,0.2340425531914893,2022,"Casas, Triston",671213,2022,95,24.2,20.0,0.344,0.325,0.336,28.3,7.5,41.5,99.403010741,93.836791698,26.3,37.9
650490,"Díaz, Yandy",43,0.8958333333333334,39,73.869368837,0.3953488372093023,0.4358974358974359,0.3953488372093023,0.282051282051282,0.2558139534883721,7.567772791,0,-4.102503054353134,4,0.0930232558139534,24,0.5581395348837209,2022,"Díaz, Yandy",650490,2022,558,10.8,14.0,0.366,0.365,0.353,30.7,4.8,49.0,103.107838195,96.208559878,14.3,41.3
686469,"Pasquantino, Vinnie",34,0.8947368421052632,27,73.844085294,0.4705882352941176,0.2592592592592592,0.2058823529411764,0.1111111111111111,0.088235294117647,7.420553235,1,-1.3270381213777824,7,0.2058823529411764,14,0.4117647058823529,2022,"Pasquantino, Vinnie",686469,2022,298,11.4,11.7,0.365,0.374,0.378,34.1,8.8,46.9,101.197336607,95.08140192,15.3,46.0
