id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
606115,"Arcia, Orlando",22,0.88,17,67.805919545,0.0454545454545454,0.2941176470588235,0.2272727272727272,0.0588235294117647,0.0454545454545454,7.531465,2,-2.2030889537143907,5,0.2272727272727272,7,0.3181818181818182,"Arcia, Orlando",606115,2025,13,8,0.154,0.16,-0.006,0.154,0.184,-0.03,0.136,0.153,-0.0169999999999999
690993,"Keith, Colt",34,0.8947368421052632,23,67.789743529,0.0294117647058823,0.1304347826086956,0.088235294117647,0.0434782608695652,0.0294117647058823,6.53984,1,-1.4605158803428495,11,0.3235294117647059,10,0.2941176470588235,"Keith, Colt",690993,2025,21,10,0.188,0.245,-0.0569999999999999,0.25,0.408,-0.1579999999999999,0.309,0.378,-0.069
645302,"Robles, Victor",44,0.8979591836734694,37,67.468931591,0.0,0.3243243243243243,0.2727272727272727,0.054054054054054,0.0454545454545454,6.733410682,1,-1.6932864557252802,7,0.1590909090909091,18,0.4090909090909091,"Robles, Victor",645302,2025,26,20,0.208,0.185,0.0229999999999999,0.292,0.237,0.0549999999999999,0.226,0.198,0.0279999999999999
664983,"McCarthy, Jake",19,0.9047619047619048,15,67.245676316,0.0,0.3333333333333333,0.2631578947368421,0.0,0.0,6.99736,0,-2.890303979286819,4,0.2105263157894736,8,0.4210526315789473,"McCarthy, Jake",664983,2025,13,9,0.0,0.096,-0.096,0.0,0.199,-0.199,0.107,0.215,-0.108
672695,"Perdomo, Geraldo",23,0.92,21,67.224816087,0.0434782608695652,0.7619047619047619,0.6956521739130435,0.1428571428571428,0.1304347826086956,6.513123043,1,1.6145034990798486,2,0.0869565217391304,17,0.7391304347826086,"Perdomo, Geraldo",672695,2025,21,19,0.389,0.268,0.121,0.444,0.397,0.0469999999999999,0.363,0.302,0.061
624428,"Frazier, Adam",26,0.9629629629629628,21,67.200207692,0.0,0.4285714285714285,0.3461538461538461,0.0,0.0,6.989273077,0,-1.498861141370868,5,0.1923076923076923,11,0.4230769230769231,"Frazier, Adam",624428,2025,17,12,0.2,0.22,-0.0199999999999999,0.2,0.259,-0.059,0.197,0.227,-0.03
663538,"Hoerner, Nico",31,0.8857142857142857,28,67.108578065,0.064516129032258,0.3214285714285714,0.2903225806451613,0.0357142857142857,0.032258064516129,7.051114194,3,-0.1080364831935822,3,0.0967741935483871,16,0.5161290322580645,"Hoerner, Nico",663538,2025,22,20,0.35,0.3,0.0499999999999999,0.35,0.349,0.001,0.345,0.319,0.0259999999999999
645277,"Albies, Ozzie",39,0.9069767441860463,31,66.854424359,0.0256410256410256,0.4516129032258064,0.358974358974359,0.064516129032258,0.0512820512820512,7.121461795,2,-2.4735762290417846,8,0.2051282051282051,18,0.4615384615384615,"Albies, Ozzie",645277,2025,24,19,0.136,0.179,-0.0429999999999999,0.273,0.339,-0.066,0.216,0.257,-0.041
660688,"Ruiz, Keibert",29,0.90625,26,66.691008621,0.0,0.3846153846153846,0.3448275862068966,0.1923076923076923,0.1724137931034483,6.968180345,0,4.109817007615366,3,0.1034482758620689,15,0.5172413793103449,"Ruiz, Keibert",660688,2025,19,16,0.412,0.365,0.0469999999999999,0.824,0.572,0.252,0.541,0.432,0.109
663968,"Mangum, Jake",24,0.8888888888888888,20,66.547060417,0.0416666666666666,0.25,0.2083333333333333,0.05,0.0416666666666666,6.20540125,0,1.437591674303333,4,0.1666666666666666,7,0.2916666666666667,"Mangum, Jake",663968,2025,12,10,0.636,0.367,0.269,0.818,0.555,0.2629999999999999,0.635,0.425,0.21
656716,"McKinstry, Zach",37,0.9487179487179488,27,66.381734054,0.0,0.4074074074074074,0.2972972972972973,0.037037037037037,0.027027027027027,6.421446757,1,-0.9454766565376784,10,0.2702702702702703,12,0.3243243243243243,"McKinstry, Zach",656716,2025,20,13,0.235,0.222,0.0129999999999999,0.353,0.297,0.0559999999999999,0.296,0.271,0.0249999999999999
643396,"Kiner-Falefa, Isiah",31,0.8857142857142857,27,66.16253129,0.0,0.4074074074074074,0.3548387096774194,0.1111111111111111,0.0967741935483871,6.92456129,0,-0.821823664314381,4,0.1290322580645161,13,0.4193548387096774,"Kiner-Falefa, Isiah",643396,2025,22,15,0.333,0.285,0.048,0.333,0.344,-0.0109999999999999,0.368,0.351,0.017
571657,"Farmer, Kyle",18,0.9,14,65.987262222,0.0,0.5,0.3888888888888889,0.0714285714285714,0.0555555555555555,6.619788889,0,-0.2676210586460542,4,0.2222222222222222,9,0.5,"Farmer, Kyle",571657,2025,12,10,0.273,0.326,-0.0529999999999999,0.273,0.379,-0.1059999999999999,0.221,0.376,-0.155
527038,"Flores, Wilmer",34,0.8947368421052632,28,65.803681765,0.0,0.4285714285714285,0.3529411764705882,0.1071428571428571,0.088235294117647,6.943441176,1,0.8449369070582093,6,0.1764705882352941,12,0.3529411764705882,"Flores, Wilmer",527038,2025,20,16,0.222,0.243,-0.0209999999999999,0.722,0.498,0.2239999999999999,0.421,0.352,0.069
500743,"Rojas, Miguel",32,0.9142857142857144,23,65.392257188,0.0,0.3043478260869565,0.21875,0.0434782608695652,0.03125,6.839461563,1,-2.7789514418172416,9,0.28125,9,0.28125,"Rojas, Miguel",500743,2025,17,13,0.063,0.168,-0.105,0.063,0.193,-0.13,0.093,0.191,-0.098
669364,"Edwards, Xavier",46,0.8846153846153846,38,65.202112609,0.0,0.2368421052631578,0.1956521739130435,0.0263157894736842,0.0217391304347826,6.452849783,1,-2.056342207454404,8,0.1739130434782608,16,0.3478260869565217,"Edwards, Xavier",669364,2025,26,17,0.182,0.315,-0.133,0.273,0.365,-0.0919999999999999,0.227,0.317,-0.09
676391,"Clement, Ernie",18,0.9473684210526316,14,64.912901111,0.0,0.5,0.3888888888888889,0.0,0.0,7.267741667,0,-1.1155700604502914,4,0.2222222222222222,9,0.5,"Clement, Ernie",676391,2025,14,10,0.167,0.124,0.043,0.25,0.186,0.064,0.218,0.172,0.046
650333,"Arraez, Luis",37,0.8809523809523809,35,63.531117027,0.0,0.4857142857142857,0.4594594594594595,0.0571428571428571,0.054054054054054,6.129174054,0,-3.0467566978210106,2,0.054054054054054,18,0.4864864864864865,"Arraez, Luis",650333,2025,26,25,0.087,0.248,-0.161,0.087,0.312,-0.225,0.099,0.25,-0.151
680757,"Kwan, Steven",32,0.8648648648648649,30,63.328644688,0.0625,0.4,0.375,0.0333333333333333,0.03125,6.366553438,0,3.050944027786465,2,0.0625,14,0.4375,"Kwan, Steven",680757,2025,22,16,0.368,0.248,0.12,0.579,0.387,0.1919999999999999,0.433,0.312,0.121
805779,"Wilson, Jacob",27,0.9,26,62.594482593,0.0,0.4230769230769231,0.4074074074074074,0.0384615384615384,0.037037037037037,5.829141111,0,0.4967444877203821,1,0.037037037037037,15,0.5555555555555556,"Wilson, Jacob",805779,2025,20,20,0.3,0.319,-0.019,0.45,0.409,0.041,0.323,0.315,0.008
